frame,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
0,729.3988,269.9702,732.9078,268.80054,730.5685,268.80054,737.5864,274.6488,730.5685,271.13983,736.41675,284.00604,727.0595,285.17566,732.9078,280.49707,729.3988,275.81848,732.9078,275.81848,735.2471,271.13983,732.9078,320.26526,724.7202,319.09564,729.3988,348.33698,725.8899,347.1673,734.07745,368.22107,732.9078,369.3907
1,732.61865,266.4263,736.2321,265.22183,733.8232,264.01733,741.0501,272.44876,732.61865,268.8353,736.2321,280.8802,726.5962,283.28915,737.43665,285.69815,721.77826,301.3565,737.43665,283.28915,714.55133,313.4014,731.4142,317.0149,721.77826,317.0149,731.4142,345.92264,725.3917,345.92264,735.02765,368.80792,733.8232,368.80792
2,735.4309,265.54285,737.89,264.31326,736.66046,264.31326,741.57874,270.4611,734.20135,265.54285,737.89,280.29755,726.824,276.6089,742.8083,295.0523,721.90576,274.14975,735.4309,298.74097,731.74225,271.69064,729.2831,313.4957,718.21704,311.0366,729.2831,344.2347,723.1353,344.2347,734.20135,370.05548,731.74225,368.82593
3,736.58246,269.68076,739.0949,269.68076,736.58246,267.16833,742.8635,272.19315,734.07,268.42453,740.3511,284.75525,724.0204,274.70557,742.8635,301.08597,717.7393,263.3997,735.32623,306.1108,731.5576,262.1435,729.0452,311.13565,717.7393,309.87943,730.3014,342.54086,721.50793,341.28464,735.32623,367.66504,727.789,366.40884
4,737.392,268.35022,740.26495,268.35022,737.392,266.91376,744.5743,274.096,735.9556,268.35022,741.70135,289.89685,727.337,274.096,740.26495,307.13422,715.8454,261.16803,734.51917,308.57062,721.5912,252.54936,728.7734,315.75287,715.8454,311.44354,730.20984,344.4817,717.28186,343.0453,735.9556,371.7741,723.02765,370.3377
5,736.829,272.10797,739.27374,270.8856,736.829,270.8856,745.3857,278.21988,735.60657,272.10797,741.7185,294.1109,727.04987,275.77512,736.829,311.2243,716.0484,263.55127,728.2723,303.88998,712.3812,250.10501,729.4946,316.11386,716.0484,311.2243,730.71704,344.22873,712.3812,343.00635,739.27374,372.3436,718.49316,371.12122
6,735.77954,277.35175,739.35974,276.15833,736.9729,274.9649,744.1334,282.12546,734.58606,276.15833,741.7466,298.83337,726.2322,282.12546,734.58606,313.15442,715.49133,271.38464,727.42554,303.60706,709.5243,257.06357,728.619,319.12152,715.49133,313.15442,731.00586,347.76367,708.3308,345.37683,741.7466,377.59924,710.71765,375.2124
7,735.11096,282.4931,738.5402,282.4931,735.11096,280.20697,741.96954,287.0655,731.6817,281.35004,740.8264,303.06873,723.68005,288.20856,732.8248,317.9289,711.1061,282.4931,725.96625,305.35492,709.963,298.4964,728.25244,323.64435,714.53534,319.07202,731.6817,352.22162,704.24756,351.07855,741.96954,379.65576,706.53375,377.36957
8,731.3511,287.9855,734.6794,286.87607,730.24164,285.76663,739.1172,291.3138,728.02277,287.9855,740.2266,306.84598,721.36615,294.64215,730.24164,320.15924,706.9434,299.0799,726.9133,305.7365,711.38116,311.28372,726.9133,330.14417,712.4906,324.597,733.56995,356.77072,700.2868,354.55185,742.4455,381.17838,698.06793,382.2878
9,733.42706,292.72458,734.5042,290.57028,730.19556,290.57028,735.58136,294.8789,725.88696,292.72458,736.6585,307.8048,716.1925,302.419,742.0443,317.4992,703.26666,306.72763,737.73566,318.5764,703.26666,315.3449,726.9641,333.6566,711.8839,331.50226,734.5042,358.4312,698.958,355.19974,743.12146,381.05154,691.4179,383.20584
10,723.53546,293.01773,726.7022,291.96213,722.47986,290.90656,730.92456,296.18448,719.3131,293.01773,733.03577,309.90714,710.8684,306.7404,734.0914,321.51862,696.0902,317.29626,726.7022,318.35184,701.3681,326.79654,725.64667,335.24124,708.75726,333.13007,734.0914,359.51978,696.0902,355.29742,742.5361,381.68713,690.81226,384.8539
