frame,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
0,717.6426,468.97363,713.64746,470.9712,717.6426,468.97363,703.6597,480.95892,715.645,474.9663,703.6597,498.9369,729.62787,486.9516,709.65234,480.95892,747.60583,466.97607,715.645,472.96875,747.60583,452.99323,717.6426,544.88055,737.6181,542.883,711.6499,580.8364,733.623,590.82416,705.6573,614.7948,723.6352,634.77026
1,715.8562,475.7891,713.938,473.87088,715.8562,473.87088,702.4286,483.462,713.938,479.62558,700.5104,502.64432,729.28375,491.13492,704.3468,494.9714,744.6296,479.62558,713.938,481.5438,729.28375,487.2985,713.938,546.7635,735.03845,546.7635,706.2651,583.2098,731.202,592.80096,696.6739,615.81964,721.6109,636.92017
2,702.15686,486.73322,700.286,484.86237,713.3819,479.24982,698.41516,484.86237,715.25275,481.12067,698.41516,501.69995,728.3487,494.2166,690.93176,516.66675,739.5737,496.08746,698.41516,497.9583,732.09033,496.08746,707.7694,552.21277,732.09033,552.21277,700.286,585.888,726.47784,595.24225,689.0609,615.8215,720.8653,636.4008
3,697.4727,486.40692,697.4727,484.5484,710.48236,478.97284,695.6142,484.5484,712.3409,480.83136,695.6142,501.2751,727.2091,495.69952,682.6045,521.7189,732.78467,510.56775,691.89716,506.8507,717.91644,497.55804,704.9068,551.45526,729.0676,551.45526,695.6142,584.9086,725.3506,592.3428,686.3216,618.36206,721.63354,635.0888
4,694.4236,484.60486,694.4236,480.927,698.10144,479.08807,692.58466,480.927,709.135,479.08807,690.7457,499.31635,722.00757,493.79956,676.03424,523.2225,727.52435,515.86676,685.2289,508.511,698.10144,506.67206,701.7793,548.9675,723.8465,548.9675,690.7457,583.9073,723.8465,587.58514,683.38995,620.6859,722.00757,629.88055
5,692.93225,480.77222,691.1748,477.25726,692.93225,477.25726,691.1748,477.25726,705.2347,477.25726,689.4173,498.34717,719.2946,491.3172,671.8424,522.952,724.5671,517.6795,682.3873,507.13458,687.6598,507.13458,698.2047,545.7994,721.0521,544.0419,685.9023,580.94916,722.8096,584.4641,682.3873,619.61395,721.0521,619.61395
6,690.96606,477.52264,690.96606,475.6811,690.96606,473.83954,689.1245,475.6811,703.85693,473.83954,687.28296,494.09662,716.74774,490.4135,670.709,518.0368,720.43085,516.19525,679.91675,508.82904,685.4414,506.9875,694.6492,541.9769,716.74774,541.9769,683.59985,578.808,718.5893,582.4911,683.59985,621.16364,718.5893,610.1143
7,688.76355,473.8208,686.9631,472.02026,692.36456,470.2198,686.9631,472.02026,701.3671,470.2198,683.36206,491.82587,713.9707,488.22485,668.95795,517.03296,721.1727,515.2325,676.16003,508.03046,683.36206,506.22992,690.5641,542.2401,713.9707,540.4396,683.36206,578.25024,715.7712,578.25024,683.36206,619.662,715.7712,605.25793
8,685.81177,471.70193,684.01044,468.0992,689.4145,468.0992,684.01044,469.9006,700.22266,468.0992,680.4077,489.71548,712.8321,486.11276,667.7983,514.9344,720.03754,513.13306,675.00366,505.92764,680.4077,509.53036,689.4145,538.352,712.8321,536.55066,682.2091,576.1804,712.8321,574.379,682.2091,617.6115,712.8321,603.2007
9,685.4794,468.78665,683.67456,465.17703,689.089,463.37216,683.67456,466.98184,699.91797,465.17703,678.26013,485.03,710.7468,483.2252,667.4312,512.1023,719.77094,512.1023,672.84564,510.29752,710.7468,521.1264,689.089,535.56494,712.5517,533.76013,681.86975,575.271,710.7468,568.0517,683.67456,618.5867,708.942,600.53845
10,684.9098,467.26178,683.093,463.62805,688.5436,461.81122,683.093,465.44495,697.6278,463.62805,677.64233,483.61353,710.3458,481.79663,666.7412,509.0495,721.24695,509.0495,672.1918,509.0495,710.3458,519.9507,688.5436,532.6687,710.3458,530.8518,681.2761,574.4564,708.52893,565.37213,683.093,616.24414,704.89526,601.7093
11,686.91815,464.33157,686.91815,460.66135,688.7533,460.66135,681.41284,464.33157,697.92883,462.49643,675.9075,482.6827,708.9396,480.84756,664.8968,508.3743,721.78534,508.3743,677.7426,506.5392,710.77466,519.385,686.91815,534.066,707.10443,532.23083,683.2479,572.60333,705.26935,563.4278,685.08307,616.6461,701.59906,600.13007
12,684.9523,463.63574,683.1062,461.7896,688.6445,459.94354,681.2601,461.7896,697.875,461.7896,675.7218,482.09674,707.1055,480.2506,666.4913,507.94214,721.8743,507.94214,673.8757,502.4038,708.9516,520.86487,684.9523,530.09534,705.2594,530.09534,683.1062,570.70953,703.41327,561.47906,686.7984,613.16986,701.5672,592.8628
13,685.4102,464.65848,683.5673,460.9727,689.09595,459.12985,681.7244,462.81558,696.4674,462.81558,674.35297,481.2443,705.68176,479.4014,665.1386,507.0444,722.2676,507.0444,674.35297,499.67294,709.3675,519.94446,683.5673,531.0017,703.83887,531.0017,679.8816,569.7019,701.99603,562.33044,687.25305,610.245,696.4674,591.8164
14,683.6654,463.70453,685.45483,460.12573,687.24426,458.3363,680.0866,461.9151,697.9808,461.9151,674.7184,481.5987,706.92786,479.80927,667.56067,508.43994,721.24316,508.43994,676.50775,503.07172,708.7173,520.9659,683.6654,529.91296,703.349,529.91296,676.50775,569.2801,699.7702,560.333,685.45483,605.0684,694.4019,592.54254
15,688.91425,462.87195,688.91425,459.32123,685.3635,459.32123,681.8128,462.87195,697.7911,462.87195,674.71136,482.40094,706.6679,480.62555,667.6099,509.03137,720.8708,509.03137,676.48676,503.70526,710.21857,521.45886,681.8128,528.5603,703.1171,528.5603,672.936,567.6183,697.7911,558.74146,680.0375,596.02405,694.24036,592.4733
16,687.79004,464.414,689.47595,459.35626,687.79004,461.04218,681.0464,462.7281,696.2195,462.7281,675.98865,481.273,706.33496,481.273,667.5591,509.9334,719.82214,508.2475,674.30273,506.56158,713.0786,520.0488,681.0464,528.4784,702.96313,530.16425,669.245,567.2542,696.2195,557.13873,677.67456,590.8569,692.84766,590.8569
17,686.8498,463.88016,688.49146,458.95523,686.8498,460.5969,680.2832,462.2385,696.69965,463.88016,675.3583,481.93826,706.54956,481.93826,667.15,508.20462,719.68274,506.56296,665.5084,509.84628,713.11615,519.6961,681.92487,527.90436,701.62463,527.90436,667.15,564.02057,696.69965,557.454,675.3583,585.36194,693.4164,590.28687
18,685.88806,462.92908,687.5437,457.9624,685.88806,459.61798,680.9215,461.2735,695.8214,461.2735,675.95483,479.4845,704.0991,481.14,666.0216,505.97314,718.999,507.62866,662.7106,510.93976,712.37683,517.56195,680.9215,524.1841,700.78796,525.83966,666.0216,557.2949,697.4769,553.9839,672.6438,582.12805,692.51025,588.75024
19,685.10474,459.73938,686.6866,454.9939,685.10474,456.57574,678.77734,459.73938,694.59576,459.73938,674.03186,477.13965,704.0868,478.7215,666.1227,496.1217,716.7415,504.03088,661.37714,508.77643,713.5778,513.5219,678.77734,521.43115,699.34125,521.43115,666.1227,551.4861,697.75946,554.6497,670.86816,581.541,693.0139,589.45026
20,680.9525,458.42862,684.1086,453.69455,684.1086,455.2726,677.7965,456.85062,693.5768,456.85062,671.4844,474.2089,701.4669,475.78696,663.59424,499.45737,714.0911,497.8793,658.86017,508.9255,712.51306,510.50357,677.7965,518.3937,696.7328,518.3937,665.17224,545.2201,698.31085,553.1102,665.17224,581.5148,691.9987,589.4049
21,684.36914,453.10486,685.9682,449.90674,682.7701,451.5058,676.3739,454.70392,692.36444,454.70392,669.9777,470.69446,700.3597,472.29346,661.9824,493.08112,711.55304,494.68018,657.1853,507.4726,711.55304,507.4726,674.77484,515.46783,695.5625,517.0669,663.5815,544.25073,697.16156,552.246,661.9824,581.02893,692.36444,585.82605
22,685.1135,453.20972,685.1135,448.31342,680.2172,448.31342,675.3209,451.57764,691.64197,453.20972,668.7925,469.53076,699.8025,469.53076,660.63196,492.3802,711.22723,492.3802,654.1036,505.43707,711.22723,505.43707,673.6888,511.96545,693.27405,513.5976,662.2641,542.97546,696.53827,551.1359,658.9999,578.8817,691.64197,585.41016
23,679.81116,449.9971,681.46173,445.04538,679.81116,446.69595,673.20886,448.34653,689.71454,449.9971,666.6066,466.50278,697.9674,466.50278,658.35376,489.6107,707.8708,489.6107,651.7515,502.81522,711.17194,504.4658,671.55835,511.06802,691.3651,512.7186,661.6549,542.42883,696.31683,550.68164,656.70325,577.09076,691.3651,585.34357
24,678.9369,447.18237,682.2424,443.8769,677.2841,443.8769,672.32587,447.18237,688.8534,447.18237,665.71484,465.36267,695.4644,465.36267,657.4511,488.50116,705.3809,486.84845,649.1874,500.07043,708.6864,501.7232,669.0204,506.68146,688.8534,508.33417,660.7566,541.3892,695.4644,548.0002,655.79834,576.097,690.50616,582.70795
25,678.78296,444.70786,680.4633,441.3472,677.10266,441.3472,670.3813,444.70786,687.1847,446.3882,663.6599,463.19162,693.90607,464.87198,653.5779,488.3967,703.9881,486.71634,646.8565,496.79837,709.0291,500.1591,667.0206,508.56076,687.1847,510.24112,660.29926,542.16754,695.58636,547.20856,655.25824,577.45465,692.2257,579.135
