frame,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
0,659.4391,442.77896,660.985,439.68704,657.89307,439.68704,651.70935,442.77896,667.1688,442.77896,645.5255,458.23837,674.89856,459.78433,631.61206,479.88162,682.6283,484.51944,625.4282,487.61136,690.3579,495.34103,647.07153,503.07077,668.7147,503.07077,630.06616,533.9896,682.6283,533.9896,622.3364,571.09235,694.99585,568.0004
1,658.25464,439.54712,656.65936,436.35657,658.25464,436.35657,651.8736,437.95184,666.23096,439.54712,643.8973,455.4997,672.612,455.4997,629.5399,477.83337,682.18353,482.61914,640.7068,465.0713,690.15985,492.19073,643.8973,500.167,666.23096,501.76227,629.5399,532.07227,682.18353,532.07227,621.56366,571.95374,694.9456,568.76324
2,658.25616,434.18665,656.61835,430.911,658.25616,432.54883,650.0671,434.18665,666.44525,434.18665,641.878,450.56482,672.9966,450.56482,628.7754,471.8565,681.18567,476.76996,638.60236,460.39178,689.37476,486.59686,643.5158,496.42383,664.80743,496.42383,630.4132,530.81805,681.18567,530.81805,622.2241,570.1257,694.2882,566.85004
3,657.745,429.9563,657.745,426.6206,656.07715,426.6206,651.0735,429.9563,666.0842,429.9563,642.73425,446.63477,671.08777,446.63477,629.3915,466.649,681.09485,471.65253,629.3915,466.649,687.76624,483.32745,644.4021,491.6667,664.4164,493.33453,631.0593,528.3593,681.09485,528.3593,621.05225,568.38763,692.7698,565.05194
4,657.6498,428.45114,657.6498,425.09012,655.96924,425.09012,650.9278,426.77066,666.05225,428.45114,642.5253,441.89505,671.0937,443.5756,627.4009,463.7415,681.1767,468.783,629.08136,465.42203,691.25964,483.90744,644.2058,488.94888,664.3717,488.94888,632.4423,525.91974,679.49615,525.91974,620.6789,564.5711,692.9401,562.8906
5,656.48267,427.24088,656.48267,423.90634,656.48267,423.90634,651.48083,427.24088,666.4862,427.24088,641.4773,442.24625,671.48804,443.91348,626.4719,463.9207,681.49164,468.92245,631.4737,467.25522,691.49524,483.9279,643.14453,488.92966,664.819,488.92966,631.4737,523.94226,679.82434,523.94226,621.4701,560.6221,691.49524,562.2893
6,657.6596,429.3802,657.6596,426.06744,659.316,426.06744,651.0341,427.72382,665.94147,427.72382,641.09595,442.6311,672.56696,444.28748,627.845,464.16394,682.5051,470.78937,629.50134,469.133,690.787,487.3531,642.7523,489.00946,664.2851,490.66583,631.1577,523.7932,680.84875,523.7932,619.5631,558.57697,692.44336,561.8897
7,658.3474,431.42795,658.3474,428.21866,659.952,428.21866,650.3241,431.42795,666.3707,431.42795,640.69617,445.8699,672.7893,447.47452,626.2542,468.3351,682.4173,473.14908,629.4635,473.14908,690.4406,490.80032,643.90546,492.405,664.76605,492.405,629.4635,524.49817,680.8126,524.49817,616.6262,558.19604,693.6499,561.40533
8,658.17004,437.18256,656.57983,434.00208,659.7603,434.00208,651.8091,435.59235,666.12134,437.18256,642.2675,451.49487,672.48236,453.08514,626.3649,473.75848,682.0239,478.52924,629.5455,478.52924,689.9752,494.43182,643.8578,494.43182,664.5311,496.02203,629.5455,527.82715,682.0239,529.4174,613.6429,559.6323,697.9265,562.8128
9,656.8202,443.0099,656.8202,439.88574,659.94434,439.88574,650.5719,443.0099,666.1926,443.0099,642.76154,457.06854,672.4409,458.6306,630.26495,477.3755,683.3754,483.62378,627.1408,486.74792,689.6237,500.80658,644.3236,499.2445,664.63055,500.80658,628.7029,530.48596,681.81335,532.04803,609.958,563.28955,698.99615,564.8516
10,657.81836,449.01855,657.81836,445.95898,657.81836,445.95898,650.16943,449.01855,665.4673,449.01855,642.5205,464.3164,671.5864,464.3164,628.75244,484.2036,680.76514,488.79297,625.6929,496.44183,688.41406,507.15033,644.0503,504.09076,663.9375,507.15033,628.75244,533.1567,682.2949,540.8056,608.86523,563.7523,702.1821,571.40125
11,653.9683,455.30487,652.48236,452.33295,653.9683,452.33295,648.02454,453.8189,662.88403,453.8189,640.5948,468.6784,668.8278,468.6784,627.22125,487.99573,677.7435,495.42548,624.2493,498.3974,685.1733,513.2569,640.5948,507.3131,659.9121,510.28503,628.70715,531.0883,680.71545,541.49,609.38983,562.2933,701.51874,572.69495
12,651.2194,455.19208,651.2194,452.213,649.7299,452.213,642.28235,455.19208,657.1775,453.7025,634.8347,470.08722,663.13556,471.57672,622.9186,489.45093,672.0727,495.40906,621.4291,498.38806,679.52026,516.26227,631.8557,510.3042,654.1985,511.7937,628.87665,528.1784,678.03076,544.5631,611.00244,557.96875,700.37354,574.35345
13,646.035,456.85297,646.035,453.91608,644.5665,453.91608,637.22437,455.38452,650.44025,455.38452,628.41376,470.06885,654.8455,470.06885,618.1347,495.03217,662.1877,495.03217,624.0085,503.84277,673.9352,517.05865,625.47687,509.7165,643.0981,511.18494,626.9453,527.3377,669.52985,542.02203,612.261,558.1748,695.9617,572.85913
14,640.6117,456.76303,639.1715,453.88272,640.6117,453.88272,629.0904,455.32285,644.9321,455.32285,621.8896,471.16464,647.8125,469.72446,611.8085,495.64737,652.13293,494.20718,614.6888,514.3694,666.53455,517.24976,616.12897,508.6088,633.4109,508.6088,624.7699,530.2112,662.21405,540.2923,611.8085,561.8947,686.6968,571.9758
15,637.9568,454.43845,635.10425,451.5859,636.5305,451.5859,623.6941,455.86472,636.5305,454.43845,616.56274,471.55362,640.8093,470.12735,609.43146,494.37393,643.66187,495.8002,622.2678,504.35782,660.7771,514.3417,608.0052,512.9154,625.12036,510.0629,623.6941,530.0306,657.92456,537.1619,609.43146,562.8348,670.761,574.24493
16,630.0065,453.97714,628.5777,451.11966,630.0065,452.54843,617.1478,455.40585,630.0065,453.97714,612.86163,471.12192,632.8639,469.6932,601.4318,495.41037,632.8639,493.98166,612.86163,503.98276,655.72363,508.26895,602.86053,515.41266,618.5766,513.9839,621.434,531.1287,652.86615,539.7011,610.0042,562.5608,652.86615,572.56195
17,624.70154,452.54175,623.29675,449.73218,623.29675,451.13696,610.6536,453.94653,621.89197,452.54175,606.4392,470.80402,626.1063,469.39923,595.20087,484.852,623.29675,493.28076,581.15295,501.70947,648.583,500.3047,598.0105,514.35266,610.6536,517.16223,621.89197,529.80536,645.77344,539.6389,609.24884,563.5204,633.1303,570.5443
18,616.1395,451.90186,614.6886,449.0,616.1395,450.45093,603.0812,453.35284,614.6886,453.35284,600.1793,466.41125,619.0414,469.3131,585.6699,482.37152,616.1395,492.52808,569.7096,493.979,632.09985,491.0771,594.3755,512.8411,604.5321,514.29205,617.59045,533.15424,637.90356,540.4089,610.3358,565.07477,614.6886,566.5257
19,605.3308,448.16687,605.3308,446.58527,605.3308,448.16687,594.2594,452.9118,606.9125,451.33014,591.0961,465.56482,610.0757,468.7281,572.1166,479.7995,611.65735,490.8709,553.13696,489.2893,621.14716,486.12604,591.0961,511.43213,600.58594,511.43213,617.9839,539.90155,627.47363,543.06476,611.65735,566.78925,599.0043,569.9525
20,599.23566,446.27704,597.6484,443.10254,599.23566,444.68982,584.95026,449.4516,596.06116,447.86432,583.363,462.14972,600.82294,465.32428,562.7285,473.26062,608.7593,485.95874,543.68134,479.60968,618.2829,466.91156,586.53754,508.18048,594.4739,509.76776,607.172,543.10034,611.9338,546.2749,610.34656,565.3221,584.95026,579.6075
21,585.1448,446.78384,577.064,446.78384,583.5286,441.93546,573.8317,448.4,583.5286,445.1677,577.064,459.71298,591.6093,462.94528,557.67035,467.79373,599.69006,477.49057,535.0443,472.64218,598.0739,482.33902,593.22546,506.5812,588.377,508.1973,599.69006,543.7525,601.3062,548.60095,601.3062,563.14624,578.6802,584.15607
22,576.62305,438.27533,571.726,438.27533,573.35834,438.27533,563.56415,451.33423,573.35834,443.17242,573.35834,461.12836,579.8878,457.86365,604.3732,461.12836,604.3732,459.49603,589.68195,457.86365,588.0496,461.12836,583.1525,505.20215,586.41724,505.20215,591.31433,537.84937,599.47614,541.1141,591.31433,572.12897,581.52014,581.92316
23,558.78894,433.2638,555.52576,433.2638,555.52576,436.52692,550.63104,447.948,557.15735,439.7901,566.94684,451.21112,571.84155,452.8427,593.05206,444.6848,593.05206,444.6848,578.36786,446.3164,570.20996,444.6848,573.47314,493.63214,586.52576,495.26373,579.99945,523.00055,589.7889,537.68475,566.94684,557.2637,584.89417,578.4742
24,543.8758,440.3062,542.1611,440.3062,542.1611,440.3062,542.1611,443.73578,545.5906,440.3062,550.73486,447.16528,559.30865,443.73578,573.02673,424.8734,571.31195,424.8734,561.0234,431.73242,555.87915,436.8767,567.88245,481.46045,583.31525,484.88995,574.74146,517.4704,585.03,532.9032,550.73486,548.336,588.45953,574.05743
25,531.29944,432.29138,527.7417,434.07025,529.5205,434.07025,525.96277,442.9646,533.07825,442.9646,543.75146,446.52234,549.08813,442.9646,556.2036,418.06042,550.86694,410.94495,545.5304,407.3872,543.75146,402.0506,565.0979,480.32086,577.55005,480.32086,563.3191,514.1194,584.6655,526.5715,536.636,539.02356,588.22327,567.4855
26,525.5781,434.32025,523.9228,435.9756,520.61206,437.63092,522.26746,444.25232,525.5781,442.597,540.4762,444.25232,547.0976,445.90765,553.719,437.63092,538.82086,444.25232,557.02966,424.38818,525.5781,444.25232,557.02966,482.32526,571.92773,483.9806,550.40826,513.7768,586.82587,525.3642,520.61206,533.6409,590.13654,561.78174
27,511.6442,434.72534,511.6442,434.72534,511.6442,436.52698,511.6442,445.53522,515.2475,445.53522,529.66064,450.94012,527.859,443.73358,551.28033,450.94012,518.85077,411.30402,551.28033,432.9237,509.84256,391.48593,551.28033,486.97296,565.6935,485.17133,536.86725,517.6009,587.31323,519.4025,508.04092,532.01404,594.5198,555.4354
28,503.41815,436.6468,505.32062,438.5492,503.41815,438.5492,505.32062,446.15906,507.22308,448.06152,522.44275,449.964,520.5403,448.06152,545.2723,459.47626,509.12555,415.71973,547.17474,438.5492,499.61328,398.5976,545.2723,489.9156,558.5895,488.01312,526.2477,520.355,585.22394,516.55005,495.80835,533.6722,596.6387,548.89185
29,499.65698,440.43066,495.66156,440.43066,495.66156,442.4284,499.65698,446.42377,499.65698,450.4192,515.6386,446.42377,513.64087,446.42377,535.6156,462.4054,505.6501,416.45825,539.611,450.4192,489.66846,402.4743,537.61334,496.3664,551.5972,492.37097,515.6386,528.3296,581.5628,512.34796,481.67767,544.3112,601.5398,540.3158
30,497.1806,447.03296,492.93854,447.03296,492.93854,449.154,492.93854,449.154,492.93854,455.5171,503.54376,453.39606,509.90686,455.5171,503.54376,421.5805,503.54376,421.5805,482.33337,408.8543,482.33337,408.8543,528.99615,504.30096,545.9645,500.05884,509.90686,536.1165,577.78,510.66406,471.7282,559.4479,603.2325,533.9955
31,489.98346,450.7484,487.76318,452.96863,487.76318,455.1889,485.54297,464.0699,492.20367,459.6294,505.52515,452.96863,507.74542,459.6294,505.52515,424.10547,505.52515,424.10547,478.8822,415.2245,481.10248,419.66498,518.8466,515.1355,536.6086,508.47473,498.86444,546.21893,569.91223,512.9153,465.56073,577.30237,603.21594,528.457
32,484.58676,459.99893,482.44852,459.99893,482.44852,462.13718,480.3102,472.82858,486.72507,466.4138,486.72507,489.93478,503.83127,466.4138,493.13986,507.041,505.96957,434.33963,480.3102,430.06308,482.44852,425.78653,508.10782,524.1472,529.4906,519.8706,488.8633,560.4979,561.56476,517.7324,467.48056,596.84863,602.19196,528.4237
